CodigoNotadeEmpenho,DatadoEmpenho,NomeUsuarioQueCriou,InstituicaoCodigoUnidadeGestora,NUMERO_PROCESSO,Valor Original,Valor Corrente,Saldo a Liquidar,Quantidade
2026160101NE000345,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 98,275.70","R$ 98,275.70",R$ 0.00,1
2026160101NE000346,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 11,016.40","R$ 11,016.40",R$ 0.00,1
2026160101NE000347,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 540,317.77","R$ 540,317.77",R$ 0.00,1
2026160101NE000348,5/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538796,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000349,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 872,644.20","R$ 872,644.20",R$ 0.00,1
2026160101NE000350,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 9,150.89","R$ 9,150.89",R$ 0.00,1
2026160101NE000351,5/2/26,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2026/2087141,"R$ 73,474.40","R$ 73,474.40","R$ 18,368.60",4
2026160101NE000352,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 940,940.13","R$ 940,940.13",R$ 0.00,1
2026160101NE000353,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 63,170.16","R$ 63,170.16",R$ 0.00,1
2026160101NE000354,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 523,168.10","R$ 523,168.10",R$ 0.00,1
2026160101NE000355,5/2/26,ANTONIO PAULO SOUZA,160101,2026/2123023,"R$ 82,800.00","R$ 82,800.00","R$ 20,700.00",4
2026160101NE000356,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 158,964.16","R$ 158,964.16",R$ 0.00,1
2026160101NE000357,5/2/26,ANTONIO PAULO SOUZA,160101,2026/2122608,"R$ 62,600.00","R$ 62,600.00","R$ 15,650.00",4
2026160101NE000358,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 4,382.09","R$ 4,382.09",R$ 0.00,1
2026160101NE000359,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 90,627.46","R$ 90,627.46",R$ 0.00,1
2026160101NE000360,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 580,011.02","R$ 580,011.02",R$ 0.00,1
2026160101NE000361,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 1,594.96","R$ 1,594.96",R$ 0.00,1
2026160101NE000362,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 1,770,267.09","R$ 1,770,267.09",R$ 0.00,1
2026160101NE000363,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 14,684,173.10","R$ 14,684,173.10",R$ 0.00,1
2026160101NE000364,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 5,085,425.54","R$ 5,085,425.54",R$ 0.00,1
2026160101NE000365,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 159,176.58","R$ 159,176.58",R$ 0.00,1
2026160101NE000366,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 5,608,071.18","R$ 5,608,071.18",R$ 0.00,1
2026160101NE000367,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 28,117,480.52","R$ 28,117,480.52",R$ 0.00,1
2026160101NE000368,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 3,198,527.69","R$ 3,198,527.69",R$ 0.00,1
2026160101NE000369,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 5,197.64","R$ 5,197.64",R$ 0.00,1
2026160101NE000370,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 8,677.61","R$ 8,677.61",R$ 0.00,1
2026160101NE000371,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,R$ 126.50,R$ 126.50,R$ 0.00,1
2026160101NE000372,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 1,640.79","R$ 1,640.79",R$ 0.00,1
2026160101NE000373,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 4,106.71","R$ 4,106.71",R$ 0.00,1
2026160101NE000374,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,R$ 260.00,R$ 260.00,R$ 0.00,1
2026160101NE000375,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,R$ 220.02,R$ 220.02,R$ 0.00,1
2026160101NE000376,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,R$ 321.86,R$ 321.86,R$ 0.00,1
2026160101NE000377,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,R$ 183.97,R$ 183.97,R$ 0.00,1
2026160101NE000378,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,R$ 61.61,R$ 61.61,R$ 0.00,1
2026160101NE000379,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,R$ 12.20,R$ 12.20,R$ 0.00,1
2026160101NE000380,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,R$ 201.66,R$ 201.66,R$ 0.00,1
2026160101NE000381,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,R$ 47.48,R$ 47.48,R$ 0.00,1
2026160101NE000382,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538795,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000383,6/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2122721,"R$ 29,053.28","R$ 29,053.28","R$ 7,263.32",4
2026160101NE000384,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538809,R$ 864.75,R$ 0.00,R$ 0.00,0
2026160101NE000385,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538831,R$ 864.75,R$ 0.00,R$ 0.00,0
2026160101NE000386,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538894,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000387,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538578,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000388,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538714,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000389,6/2/26,ENILSON SANTANA MOREIRA BITTENCOURT,160101,E-2026/2133782,"-R$ 36,952.31",R$ 0.00,R$ 0.00,-4
2026160101NE000390,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538802,"R$ 1,005.69","R$ 1,005.69",R$ 0.00,3.5
2026160101NE000391,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538858,"R$ 1,111.82",R$ 864.75,R$ 0.00,3.5
2026160101NE000392,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538870,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000393,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538459,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000394,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538873,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000395,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538458,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000396,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538874,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000397,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538845,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000398,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538853,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000399,6/2/26,ALINNE MARIA TORRES DA ROCHA,160101,2026/2146802,"R$ 36,000.00","R$ 36,000.00","R$ 9,000.00",4
2026160101NE000400,6/2/26,ALINNE MARIA TORRES DA ROCHA,160101,E-2026/2121360,"R$ 81,865.68","R$ 81,865.68","R$ 61,399.26",12
2026160101NE000401,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538457,R$ 864.75,R$ 0.00,R$ 0.00,0
2026160101NE000402,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538438,"R$ 1,111.82",R$ 0.00,R$ 0.00,0
2026160101NE000403,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538457,-R$ 864.75,R$ 0.00,R$ 0.00,-3.5
2026160101NE000404,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538514,"R$ 1,111.82",R$ 0.00,R$ 0.00,0
2026160101NE000405,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538570,"R$ 1,111.82",R$ 0.00,R$ 0.00,0
2026160101NE000406,6/2/26,ALINNE MARIA TORRES DA ROCHA,160101,E-2026/2133782,"R$ 36,952.31","R$ 36,952.31","R$ 7,258.46",4
2026160101NE000407,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538713,"R$ 1,111.82",R$ 0.00,R$ 0.00,0
2026160101NE000408,6/2/26,AUGUSTO CESAR BORGES DE OLIVEIRA,160101,E-2026/2166286,"R$ 903,253.59","R$ 903,253.59",R$ 0.00,1
2026160101NE000409,6/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538579,"R$ 1,111.82",R$ 0.00,R$ 0.00,0
2026160101NE000410,6/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2169827,"R$ 1,136.30","R$ 1,136.30",R$ 0.00,1
2026160101NE000411,6/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2169827,"R$ 2,272.60","R$ 2,272.60",R$ 0.00,1
2026160101NE000412,6/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2155724,"R$ 4,449.99","R$ 4,449.99",R$ 0.00,1
2026160101NE000413,6/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2155724,"R$ 120,149.73","R$ 120,149.73",R$ 0.00,27
2026160101NE000414,6/2/26,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2026/1538614,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000415,6/2/26,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2026/1538637,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000416,6/2/26,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2026/1538842,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000417,6/2/26,ANTONIO PAULO SOUZA,160101,2026/2138719,"R$ 42,529.00","R$ 42,529.00","R$ 10,632.25",4
2026160101NE000418,6/2/26,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2026/1538670,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000419,6/2/26,ANTONIO PAULO SOUZA,160101,2026/2141388,"R$ 64,718.22","R$ 64,718.22",R$ 0.00,3
2026160101NE000420,6/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2140278,"R$ 7,843.44","R$ 7,843.44",R$ 0.00,3
2026160101NE000421,6/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,2025/3664946,"R$ 3,676,029.00","R$ 3,676,029.00",R$ 0.00,1
2026160101NE000422,6/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2156422,"R$ 65,802.58","R$ 65,802.58",R$ 0.00,1
2026160101NE000423,6/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2156422,"R$ 183,989.06","R$ 183,989.06",R$ 0.00,1
2026160101NE000424,6/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2156422,"R$ 500,196.90","R$ 500,196.90",R$ 0.00,1
2026160101NE000425,6/2/26,ENILSON SANTANA MOREIRA BITTENCOURT,160101,E-2026/2157115,"R$ 45,929.00","R$ 82,605.00",R$ 0.00,2
2026160101NE000426,6/2/26,ENILSON SANTANA MOREIRA BITTENCOURT,160101,E-2026/2157115,"R$ 361,542.00","R$ 361,542.00",R$ 0.00,1
2026160101NE000427,6/2/26,ENILSON SANTANA MOREIRA BITTENCOURT,160101,E-2026/2157115,"R$ 605,193.00","R$ 605,193.00",R$ 0.00,1
2026160101NE000428,9/2/26,ANTONIO PAULO SOUZA,160101,2026/2122536,"R$ 48,000.00","R$ 48,000.00","R$ 12,000.00",4
2026160101NE000429,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538912/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000430,9/2/26,ALINNE MARIA TORRES DA ROCHA,160101,2026/2137010,"R$ 60,854.91","R$ 60,854.91","R$ 20,284.89",5
2026160101NE000431,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538914/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000432,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538931/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000433,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538934/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000434,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538932/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000435,9/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2140667,"R$ 4,337.87","R$ 4,337.87","R$ 2,731.25",9
2026160101NE000436,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538935/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000437,9/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2121919,"R$ 10,452.99","R$ 10,452.99",R$ 0.00,2
2026160101NE000438,9/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2147630,"-R$ 1,456,547.67",R$ 0.00,R$ 0.00,-328
2026160101NE000439,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538936/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000440,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538941/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000441,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538944/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000442,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538879/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000443,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538945/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000444,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538881/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000445,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538902/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000446,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538917/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000447,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538916/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000448,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538949/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000449,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538938/2026,"R$ 1,358.89","R$ 1,358.89",R$ 0.00,5.5
2026160101NE000450,9/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2147630,"R$ 1,456,547.67","R$ 1,456,547.67",R$ 0.00,328
2026160101NE000451,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538939/2026,"R$ 1,358.89","R$ 1,358.89",R$ 0.00,5.5
2026160101NE000452,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538947/2026,"R$ 1,358.89","R$ 1,358.89",R$ 0.00,5.5
2026160101NE000453,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538957/2026,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000454,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538960/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000455,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538643/2026,"R$ 4,400.00","R$ 4,400.00",R$ 0.00,1
2026160101NE000456,9/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2130590,"R$ 149,979.88",R$ 0.00,R$ 0.00,3
2026160101NE000457,9/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2158437,"R$ 648,924.00","R$ 648,924.00",R$ 0.00,51
2026160101NE000458,9/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2158561,"R$ 242,253.06","R$ 242,253.06",R$ 0.00,51
2026160101NE000459,9/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2158065,"R$ 1,526,408.07","R$ 1,526,408.07",R$ 0.00,51
2026160101NE000460,9/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2158266,"R$ 159,579.00","R$ 159,579.00",R$ 0.00,17
2026160101NE000461,9/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538953/2026,R$ 718.35,R$ 718.35,R$ 0.00,2.5
2026160101NE000462,10/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538904/2026,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000463,10/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538919/2026,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000464,10/2/26,ANTONIO PAULO SOUZA,160101,2026/2134864,"R$ 28,950.64","R$ 28,950.64",R$ 0.00,16
2026160101NE000465,10/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538995/2026,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000466,10/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538877/2026,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000467,10/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538857/2026,"R$ 1,111.82",R$ 0.00,R$ 0.00,0
2026160101NE000468,10/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538866/2026,"R$ 1,111.82",R$ 0.00,R$ 0.00,0
2026160101NE000469,10/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2141789,"R$ 25,500.00","R$ 25,500.00",R$ 0.00,150000
2026160101NE000470,10/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2170045,"R$ 382,636.15","R$ 382,636.15",R$ 0.00,85
2026160101NE000471,10/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2170045,"R$ 737,982.85","R$ 737,982.85",R$ 0.00,163
2026160101NE000472,10/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2170212,"R$ 134,596.78","R$ 134,596.78",R$ 0.00,29
2026160101NE000473,10/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2170212,"R$ 406,719.93","R$ 406,719.93",R$ 0.00,87
2026160101NE000474,10/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538872/2026,"R$ 1,111.82",R$ 0.00,R$ 0.00,0
2026160101NE000475,10/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2121031,"R$ 59,696.76","R$ 59,696.76","R$ 44,772.57",12
2026160101NE000476,10/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2175795,"R$ 581,185.61","R$ 581,185.61",R$ 0.00,124
2026160101NE000477,10/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538457/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000478,10/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538942/2026,"R$ 1,111.82",R$ 0.00,R$ 0.00,0
2026160101NE000479,10/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538937/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000480,10/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538906/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000481,10/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538869/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000482,10/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538907/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000483,10/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538832/2026,R$ 864.75,R$ 0.00,R$ 0.00,0
2026160101NE000484,10/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2155184,"R$ 59,779.82","R$ 59,779.82","R$ 23,179.82",5
2026160101NE000485,10/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,2025/2610464,"R$ 1,005,426.77","R$ 1,005,426.77",R$ 0.00,1
2026160101NE000486,10/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2174940,"R$ 36,816.76","R$ 36,816.76",R$ 0.00,8
2026160101NE000487,10/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2174940,"R$ 419,284.93","R$ 419,284.93",R$ 0.00,91
2026160101NE000488,10/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2169544,"R$ 734,555.80","R$ 734,555.80",R$ 0.00,160
2026160101NE000489,10/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2107184,"R$ 8,075.10","R$ 8,075.10","R$ 5,460.84",10
2026160101NE000490,10/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2169544,"R$ 868,068.47","R$ 868,068.47",R$ 0.00,185
2026160101NE000491,11/2/26,ANTONIO PAULO SOUZA,160101,2026/2164758,"R$ 4,549.74","R$ 4,549.74",R$ 0.00,26
2026160101NE000492,11/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2141715,"R$ 3,940.74","R$ 3,940.74","R$ 2,607.36",9
2026160101NE000493,11/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2148290,"R$ 7,861.83",R$ 0.00,R$ 0.00,0
2026160101NE000494,11/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539040/2026,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000495,11/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2140982,"R$ 65,146.54","R$ 65,146.54","R$ 50,400.00",12
2026160101NE000496,11/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539027/2026,R$ 123.54,R$ 123.54,R$ 0.00,0.5
2026160101NE000497,11/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2181868,"R$ 5,248,250.00","R$ 5,248,250.00",R$ 0.00,1890
2026160101NE000498,11/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2144096,"R$ 5,248,250.00","R$ 5,248,250.00",R$ 0.00,1890
2026160101NE000499,11/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538929/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000500,11/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539060/2026,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000501,11/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538930/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000502,11/2/26,ALINNE MARIA TORRES DA ROCHA,160101,E-2026/2168963,"R$ 2,462.04","R$ 2,462.04",R$ 744.30,5
2026160101NE000503,11/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538955/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000504,11/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2148290,"-R$ 7,861.83",R$ 0.00,R$ 0.00,-8
2026160101NE000505,11/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538948/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000506,11/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2157067,"R$ 6,972.00","R$ 6,972.00","R$ 3,252.00",6
2026160101NE000507,11/2/26,ALINNE MARIA TORRES DA ROCHA,160101,2026/2133605,"R$ 61,600.00","R$ 61,600.00","R$ 15,400.00",4
2026160101NE000508,11/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538942/2026,"-R$ 1,111.82",R$ 0.00,R$ 0.00,-4.5
2026160101NE000509,11/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2144550,"R$ 29,721.60","R$ 29,721.60","R$ 7,430.40",4
2026160101NE000510,11/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2025/3739242,"R$ 2,979,819.45","R$ 2,979,819.45",R$ 0.00,1
2026160101NE000511,11/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2139245,"R$ 102,000.00","R$ 102,000.00","R$ 93,500.00",12
2026160101NE000512,11/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,E-2026/2148507,"R$ 88,984.56","R$ 88,984.56","R$ 22,246.14",4
2026160101NE000513,11/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2148290,"R$ 7,861.83","R$ 7,861.83","R$ 4,539.93",8
2026160101NE000514,11/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538872/2026,"-R$ 1,111.82",R$ 0.00,R$ 0.00,-4.5
2026160101NE000515,11/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,E-2026/2120757,"R$ 3,838.20","R$ 3,838.20","R$ 1,298.19",5
2026160101NE000516,11/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2143850,"R$ 14,986.63","R$ 14,986.63","R$ 10,186.63",10
2026160101NE000517,11/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,E-2026/2147477,"R$ 6,608.44","R$ 6,608.44","R$ 3,664.03",7
2026160101NE000518,11/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,E-2026/2163139,"R$ 32,703.42","R$ 32,703.42",R$ 710.94,4
