CodigoNotadeEmpenho,DatadoEmpenho,NomeUsuarioQueCriou,InstituicaoCodigoUnidadeGestora,NUMERO_PROCESSO,Valor Original,Valor Corrente,Saldo a Liquidar,Quantidade
2025160101NE000696,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 4,554.00","R$ 4,554.00",R$ 0.00,1
2025160101NE000697,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 5,573.23","R$ 5,573.23",R$ 0.00,1
2025160101NE000698,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 3,036.00","R$ 3,036.00",R$ 0.00,1
2025160101NE000699,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,"R$ 44,950.54","R$ 44,950.54",R$ 0.00,0
2025160101NE000700,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 129,598.22","R$ 129,598.22",R$ 0.00,1
2025160101NE000701,25/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/1144835,"R$ 2,371,153.00","R$ 2,371,153.00",R$ 0.00,1
2025160101NE000702,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 4,396.72","R$ 4,396.72",R$ 0.00,2
2025160101NE000703,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 33,629.00","R$ 33,629.00",R$ 0.00,5
2025160101NE000704,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 200,142.06","R$ 200,142.06",R$ 0.00,6
2025160101NE000705,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 7,150.01",R$ 0.00,R$ 0.00,0
2025160101NE000706,25/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2170702,"R$ 1,043,335.43","R$ 1,043,335.43",R$ 0.00,249
2025160101NE000707,25/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2170702,"R$ 534,453.35","R$ 534,453.35",R$ 0.00,126
2025160101NE000708,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"-R$ 7,150.01",R$ 0.00,R$ 0.00,-3
2025160101NE000709,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 6,123.24","R$ 6,123.24",R$ 0.00,1
2025160101NE000710,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 219,747.59","R$ 219,747.59",R$ 0.00,6
2025160101NE000711,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 7,150.01","R$ 7,150.01",R$ 0.00,3
2025160101NE000712,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,"R$ 120,537.05","R$ 99,042.13",R$ 0.00,-2
2025160101NE000713,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 44,266,996.32","R$ 44,266,996.32",R$ 0.00,11
2025160101NE000714,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2024/2255143,"R$ 123,594.27","R$ 123,594.27",R$ 0.00,7
2025160101NE000715,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 1,310,421.83","R$ 1,310,421.83",R$ 0.00,4
2025160101NE000716,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 100.00,R$ 100.00,R$ 0.00,1
2025160101NE000717,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 600.00,R$ 600.00,R$ 0.00,1
2025160101NE000718,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,"R$ 14,787.37","R$ 14,787.37",R$ 0.00,0
2025160101NE000719,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 11,021.83","R$ 11,021.83",R$ 0.00,1
2025160101NE000720,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 57,646.94","R$ 57,646.94",R$ 0.00,1
2025160101NE000721,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 18,180.80","R$ 18,180.80",R$ 0.00,1
2025160101NE000722,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 568.15,R$ 568.15,R$ 0.00,1
2025160101NE000723,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 12,267.24",R$ 0.00,R$ 0.00,0
2025160101NE000724,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,"R$ 1,136.30","R$ 1,136.30",R$ 0.00,0
2025160101NE000725,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 62,131.26","R$ 62,131.26",R$ 0.00,1
2025160101NE000726,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"-R$ 12,267.24",R$ 0.00,R$ 0.00,-1
2025160101NE000727,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 122,267.24","R$ 122,267.24",R$ 0.00,1
2025160101NE000728,25/02/2025,AUGUSTO CESAR BORGES DE OLIVEIRA,160101,2025/2159178,"R$ 82,800.00","R$ 82,800.00",R$ 0.00,4
2025160101NE000729,25/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2234049,"R$ 14,601.63","R$ 14,601.63",R$ 0.00,3
2025160101NE000730,25/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2234049,"R$ 97,344.20","R$ 97,344.20",R$ 0.00,20
2025160101NE000731,25/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2234049,"R$ 68,140.94","R$ 68,140.94",R$ 0.00,14
2025160101NE000732,25/02/2025,AUGUSTO CESAR BORGES DE OLIVEIRA,160101,2025/2158983,"R$ 49,622.28","R$ 49,622.28",R$ 0.00,4
2025160101NE000733,25/02/2025,AUGUSTO CESAR BORGES DE OLIVEIRA,160101,2025/2159859,"R$ 78,287.20","R$ 78,287.20",R$ 0.00,4
2025160101NE000734,25/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2023/188270,"R$ 887,394.76","R$ 887,394.76",R$ 0.00,1
2025160101NE000735,26/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2223064,"R$ 48,824.28","R$ 48,824.28",R$ 0.00,4
2025160101NE000736,26/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2160132,"R$ 98,880.00","R$ 98,880.00",R$ 0.00,4
2025160101NE000737,26/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2232803,"R$ 5,744.00","R$ 5,744.00",R$ 0.00,9
2025160101NE000738,26/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2217642,"R$ 5,641.57","R$ 5,641.57",R$ 0.00,6
2025160101NE000739,26/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2140617,"R$ 117,726.28","R$ 117,726.28",R$ 0.00,4
2025160101NE000740,26/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2215323,"R$ 79,363.68","R$ 79,363.68",R$ 0.00,12
2025160101NE000741,26/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2208105,"R$ 65,211.76","R$ 65,211.76",R$ 0.00,4
2025160101NE000742,26/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2214962,"R$ 30,366.04","R$ 30,366.04",R$ 0.00,4
2025160101NE000743,26/02/2025,VERA LUCIA SIDONIO SILVA,160101,2025/2157644,"R$ 21,208.20","R$ 21,208.20",R$ 0.00,4
2025160101NE000744,26/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2244846,"R$ 22,363.79","R$ 22,363.79",R$ 0.00,10
2025160101NE000745,26/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2215021,"R$ 7,824.92","R$ 7,824.92",R$ 0.00,8
2025160101NE000746,26/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2244103,"R$ 6,411.62","R$ 6,411.62",R$ 0.00,9
2025160101NE000747,26/02/2025,VERA LUCIA SIDONIO SILVA,160101,2025/2159889,"R$ 14,020.64","R$ 14,020.64",R$ 0.00,4
2025160101NE000748,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 132,422.27","R$ 132,422.27",R$ 0.00,1
2025160101NE000749,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 4,026.35","R$ 4,026.35",R$ 0.00,1
2025160101NE000750,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 2,433.36","R$ 2,433.36",R$ 0.00,0
2025160101NE000751,26/02/2025,VERA LUCIA SIDONIO SILVA,160101,2025/2160450,"R$ 29,721.60","R$ 29,721.60",R$ 0.00,4
2025160101NE000752,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 17,819.90","R$ 17,819.90",R$ 0.00,1
2025160101NE000753,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 13,473.31","R$ 13,473.31",R$ 0.00,1
2025160101NE000754,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 946,833.95","R$ 946,833.95",R$ 0.00,0
2025160101NE000755,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 8,481.82","R$ 8,481.82",R$ 0.00,1
2025160101NE000756,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 2,647.53","R$ 2,647.53",R$ 0.00,1
2025160101NE000757,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 458,278.68","R$ 458,278.68",R$ 0.00,0
2025160101NE000758,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 72,771.12","R$ 72,771.12",R$ 0.00,1
2025160101NE000759,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 324,646.08","R$ 324,646.08",R$ 0.00,1
2025160101NE000760,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 14,496.73","R$ 14,496.73",R$ 0.00,0
2025160101NE000761,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 42,127.98","R$ 42,127.98",R$ 0.00,1
2025160101NE000762,26/02/2025,VERA LUCIA SIDONIO SILVA,160101,2025/2226598,"R$ 61,600.00","R$ 61,600.00",R$ 0.00,4
2025160101NE000763,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 1,537,646.12",R$ 0.00,R$ 0.00,0
2025160101NE000764,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 113,457.64","R$ 113,457.64",R$ 0.00,0
2025160101NE000765,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 300,945.21","R$ 300,945.21",R$ 0.00,1
2025160101NE000766,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 262,596.02","R$ 262,596.02",R$ 0.00,0
2025160101NE000767,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 1,126.26",R$ 0.00,R$ 0.00,0
2025160101NE000768,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 17,203,260.01","R$ 17,203,260.01",R$ 0.00,1
2025160101NE000769,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 2,118,265.91","R$ 2,118,265.91",R$ 0.00,0
2025160101NE000770,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 43,089.19","R$ 43,089.19",R$ 0.00,1
2025160101NE000771,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 1,896,796.88","R$ 1,896,796.88",R$ 0.00,1
2025160101NE000772,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 20,623,156.64","R$ 20,623,156.64",R$ 0.00,0
2025160101NE000773,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 4,058,989.93","R$ 4,058,989.93",R$ 0.00,1
2025160101NE000774,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"-R$ 1,537,646.12",R$ 0.00,R$ 0.00,-1
2025160101NE000775,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 1,537,648.12","R$ 1,537,648.12",R$ 0.00,1
2025160101NE000776,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"-R$ 1,126.26",R$ 0.00,R$ 0.00,-1
2025160101NE000777,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 1,128.26","R$ 1,128.26",R$ 0.00,1
2025160101NE000778,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 4,026.35",R$ 0.00,R$ 0.00,0
2025160101NE000779,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 24,167.62","R$ 24,167.62",R$ 0.00,1
2025160101NE000780,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 29,636.60","R$ 29,636.60",R$ 0.00,1
2025160101NE000781,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"-R$ 4,026.35",R$ 0.00,R$ 0.00,-1
2025160101NE000782,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 4,153.91","R$ 4,153.91",R$ 0.00,1
2025160101NE000783,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,R$ 200.00,R$ 200.00,R$ 0.00,1
2025160101NE000784,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 3,864.00","R$ 3,864.00",R$ 0.00,0
2025160101NE000785,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,R$ 850.00,R$ 850.00,R$ 0.00,1
2025160101NE000786,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 1,212.00","R$ 1,212.00",R$ 0.00,1
2025160101NE000787,26/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/2538375,"R$ 20,375,354.45",R$ 0.00,R$ 0.00,0
2025160101NE000788,26/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/2538375,"R$ 951,982.10","R$ 951,982.10",R$ 0.00,1
2025160101NE000789,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 3,000.02","R$ 3,000.02",R$ 0.00,0
2025160101NE000790,26/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/2538375,"-R$ 20,375,354.45",R$ 0.00,R$ 0.00,-1
2025160101NE000791,26/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/2538375,"R$ 20,375,354.45",R$ 0.00,R$ 0.00,0
2025160101NE000792,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 1,888.88","R$ 1,888.88",R$ 0.00,0
2025160101NE000793,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 3,000.00","R$ 3,000.00",R$ 0.00,1
2025160101NE000794,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 1,000.00","R$ 1,000.00",R$ 0.00,0
2025160101NE000795,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 8,106.53","R$ 8,106.53",R$ 0.00,1
2025160101NE000796,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 2,972.73","R$ 2,972.73",R$ 0.00,1
2025160101NE000797,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 8,070.12","R$ 8,070.12",R$ 0.00,0
2025160101NE000798,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 1,938.78",R$ 0.00,R$ 0.00,0
2025160101NE000799,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 2,071.85","R$ 2,071.85",R$ 0.00,1
2025160101NE000800,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 3,819.13","R$ 3,819.13",R$ 0.00,1
2025160101NE000801,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"-R$ 1,938.78",R$ 0.00,R$ 0.00,-1
2025160101NE000802,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 1,939.78","R$ 1,939.78",R$ 0.00,1
2025160101NE000803,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,R$ 349.32,R$ 349.32,R$ 0.00,0
2025160101NE000804,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,R$ 0.61,R$ 0.61,R$ 0.00,0
2025160101NE000805,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,R$ 4.28,R$ 4.28,R$ 0.00,0
2025160101NE000806,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,R$ 317.74,R$ 317.74,R$ 0.00,0
2025160101NE000807,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 1,985.92","R$ 1,985.92",R$ 0.00,0
2025160101NE000808,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 1,318.40","R$ 1,318.40",R$ 0.00,0
2025160101NE000809,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,R$ 88.24,R$ 88.24,R$ 0.00,0
2025160101NE000810,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,R$ 680.00,R$ 680.00,R$ 0.00,1
2025160101NE000811,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,R$ 36.16,R$ 36.16,R$ 0.00,0
2025160101NE000812,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 4,068.49","R$ 4,068.49",R$ 0.00,1
2025160101NE000813,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 118,729.86","R$ 118,729.86",R$ 0.00,0
2025160101NE000814,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 2,178,022.73","R$ 2,178,022.73",R$ 0.00,1
2025160101NE000815,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 20,447.16","R$ 20,447.16",R$ 0.00,0
2025160101NE000816,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 119,727.25","R$ 119,727.25",R$ 0.00,1
2025160101NE000817,26/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 4,548.56","R$ 4,548.56",R$ 0.00,0
2025160101NE000818,27/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 1,485.09","R$ 1,485.09",R$ 0.00,1
2025160101NE000819,27/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2212272,"R$ 65,158.96","R$ 61,900.98",R$ 0.00,3
2025160101NE000820,27/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2156103,"R$ 12,724.88","R$ 12,724.88",R$ 0.00,9
2025160101NE000821,27/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2222070,"R$ 128,621.76","R$ 128,621.76",R$ 0.00,4
2025160101NE000822,27/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2211935,"R$ 53,063.70","R$ 53,063.70",R$ 0.00,11
2025160101NE000823,27/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2208393,"R$ 29,053.28","R$ 29,053.28",R$ 0.00,4
2025160101NE000824,27/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2204746,"R$ 12,263.39","R$ 12,263.39",R$ 325.53,12
2025160101NE000825,27/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2212090,"R$ 6,575.73","R$ 6,575.73",R$ 0.00,7
2025160101NE000826,27/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532276/2025,"-R$ 1,054.20",R$ 0.00,R$ 0.00,-2
2025160101NE000827,27/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2030976,"-R$ 3,600,000.00",R$ 0.00,R$ 0.00,-1
2025160101NE000828,27/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2030976,"-R$ 1,900,000.00",R$ 0.00,R$ 0.00,-1
2025160101NE000829,27/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2030976,"-R$ 6,000.00",R$ 0.00,R$ 0.00,-1
2025160101NE000830,27/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2065428,"R$ 2,116.22","R$ 2,116.22",R$ 0.00,2
2025160101NE000831,27/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2030976,"R$ 3,600,000.00","R$ 3,600,000.00","R$ 3,600,000.00",1
2025160101NE000832,27/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2030976,"R$ 1,900,000.00","R$ 1,900,000.00","R$ 1,900,000.00",1
2025160101NE000833,27/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2030976,"R$ 6,000.00","R$ 6,000.00","R$ 6,000.00",1
2025160101NE000834,27/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/534254,"R$ 21,495,485.00","R$ 21,493,347.50",R$ 0.00,106865
2025160101NE000835,27/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/534254,"R$ 57,330,476.00","R$ 57,320,158.50",R$ 0.00,247233
2025160101NE000836,27/02/2025,VERA LUCIA SIDONIO SILVA,160101,2025/2160471,"R$ 73,474.40","R$ 73,474.40",R$ 0.00,4
2025160101NE000837,27/02/2025,VERA LUCIA SIDONIO SILVA,160101,2025/2226880,"R$ 39,591.80","R$ 39,591.80",R$ 0.00,4
2025160101NE000838,27/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/1297375,"R$ 1,705,985.49","R$ 1,705,985.49",R$ 0.00,1
2025160101NE000839,27/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/2513924,"R$ 1,167,253.23","R$ 1,167,253.23",R$ 0.00,1
2025160101NE000840,27/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/1296843,"R$ 270,753.42",R$ 0.00,R$ 0.00,0
2025160101NE000841,27/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2202009,"R$ 62,806.96","R$ 62,806.96",R$ 0.00,4
2025160101NE000842,27/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/1296843,"-R$ 270,753.42",R$ 0.00,R$ 0.00,-1
2025160101NE000843,27/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/1296843,"R$ 270,753.42","R$ 270,753.42",R$ 0.00,1
2025160101NE000844,27/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/2513978,"R$ 185,252.34","R$ 185,252.34",R$ 0.00,1
2025160101NE000845,27/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2230514,"R$ 155,959.28","R$ 155,959.28",R$ 0.00,4
2025160101NE000846,27/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/1297401,"R$ 178,353.00","R$ 178,353.00",R$ 0.00,1
2025160101NE000847,27/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2229912,"R$ 5,120.13","R$ 5,120.13",R$ 0.00,9
2025160101NE000848,27/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2195226,"R$ 49,069.56","R$ 49,069.56",R$ 0.00,4
2025160101NE000849,27/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/1296954,"R$ 85,699.50","R$ 85,699.50",R$ 0.00,1
2025160101NE000850,27/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/2514106,"R$ 67,657.50","R$ 67,657.50",R$ 0.00,1
2025160101NE000851,27/02/2025,VERA LUCIA SIDONIO SILVA,160101,2025/2223364,"R$ 44,800.00","R$ 44,800.00",R$ 0.00,4
2025160101NE000852,27/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/1297276,"R$ 958,549.43","R$ 958,549.43",R$ 0.00,1
2025160101NE000853,28/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2195929,"R$ 3,380,302.98","R$ 3,380,302.98",R$ 0.00,1
2025160101NE000854,28/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2195929,"R$ 5,077,018.01","R$ 5,077,018.01",R$ 0.00,1
2025160101NE000855,28/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2222544,"R$ 38,388.56","R$ 38,388.56",R$ 0.00,4
2025160101NE000856,28/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2245757,"R$ 56,000.00","R$ 56,000.00",R$ 0.00,4
2025160101NE000857,28/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2200117,"R$ 3,925.93","R$ 3,925.93",R$ 0.00,9
2025160101NE000858,28/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2220357,"R$ 3,179.92","R$ 3,179.92",R$ 0.00,8
2025160101NE000859,28/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2169969,"R$ 26,889.98","R$ 26,889.98",R$ 0.00,9
2025160101NE000860,28/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2235105,"R$ 10,221.89","R$ 10,221.89",R$ 0.00,12
2025160101NE000861,28/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/2538375,"-R$ 20,375,354.45",R$ 0.00,R$ 0.00,-1
2025160101NE000862,28/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2024/2538375,"R$ 20,375,354.45","R$ 20,375,354.45",R$ 0.00,1
2025160101NE000863,28/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2226034,"R$ 41,095.92","R$ 41,095.92",R$ 0.00,4
2025160101NE000864,28/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2226034,"R$ 41,095.96","R$ 41,095.96",R$ 0.00,4
2025160101NE000865,28/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2232659,"R$ 48,800.00","R$ 48,800.00",R$ 0.00,4
